SNo,IsBadBuy,VehicleAge,VehOdo,ARCP,VehBCost,WarrantyCost
993,0,2,2,4,1,3
994,0,2,1,1,1,0
995,0,2,3,3,1,1
996,0,2,2,4,4,0
997,0,2,2,1,0,0
998,0,2,1,3,3,1
999,0,1,2,4,1,3
1000,0,1,3,4,1,3
1001,0,1,2,4,3,2
1002,1,3,3,1,0,3
1003,0,1,1,3,2,2
1004,0,1,2,4,3,2
1005,0,1,2,3,1,2
1006,0,2,1,2,1,1
1007,0,3,3,2,0,2
1008,0,2,2,3,1,0
1009,0,2,1,1,0,1
1010,0,3,2,1,1,1
1011,0,1,3,4,3,3
1012,0,3,2,1,0,2
1013,0,2,3,1,0,2
1014,0,1,3,4,1,2
1015,0,1,1,4,3,1
1016,0,2,3,4,1,2
1017,0,4,2,2,1,3
1018,0,2,3,3,2,1
1019,0,3,3,1,0,2
1020,0,3,1,1,1,2
1021,0,2,3,3,1,2
1022,0,1,3,3,1,1
1023,1,2,2,3,1,3
1024,0,2,2,3,1,2
1025,0,2,3,4,3,2
1026,0,3,2,4,4,2
1027,0,1,3,4,2,2
1028,1,2,2,3,0,1
1029,0,1,2,4,1,1
1030,0,2,3,4,2,2
1031,0,1,2,2,1,2
1032,0,2,2,2,0,1
1033,0,2,3,3,2,3
1034,0,2,1,4,3,1
1035,0,1,3,4,2,2
1036,0,1,3,4,1,2
1037,0,1,2,4,3,1
1038,0,2,3,1,0,2
1039,0,1,3,4,3,1
1040,0,1,1,2,1,1
1041,0,2,1,3,2,1
1042,0,3,2,3,2,2
1043,0,3,1,1,1,1
1044,1,1,2,4,2,1
1045,0,1,1,4,2,1
1046,0,2,2,4,2,2
1047,0,3,1,2,1,1
1048,0,1,1,4,2,1
1049,0,1,3,4,1,1
1050,0,1,1,4,1,1
1051,0,2,3,4,2,1
1052,0,1,2,4,2,3
1053,0,1,2,4,2,2
1054,0,1,3,4,3,3
1055,0,3,1,4,3,1
1056,0,2,2,2,1,3
1057,0,1,2,4,3,1
1058,0,2,3,4,3,0
1059,0,2,2,3,1,1
1060,0,2,2,2,1,0
1061,0,2,2,3,0,2
1062,0,2,3,4,2,1
1063,0,1,3,4,2,3
1064,0,2,2,3,1,1
1065,0,1,2,4,2,3
1066,1,2,2,2,1,3
1067,0,2,2,4,2,3
1068,0,3,2,1,0,2
1069,0,2,2,4,2,2
1070,0,3,2,3,1,3
1071,0,1,3,4,4,1
1072,0,1,2,4,2,1
1073,0,2,1,3,1,2
1074,1,1,0,4,4,0
1075,0,1,1,3,3,0
1076,0,0,1,4,2,0
1077,0,2,3,3,0,1
1078,0,1,2,4,2,1
1079,0,2,2,3,1,0
1080,0,2,2,3,1,1
1081,0,4,2,2,0,4
1082,0,2,3,3,0,1
1083,0,1,2,4,2,2
1084,0,2,1,1,1,1
1085,0,1,3,4,2,2
1086,1,2,1,1,0,1
1087,1,3,3,2,0,2
1088,0,2,2,4,2,2
1089,0,0,1,4,2,1
1090,0,1,3,4,3,3
1091,0,1,3,4,2,0
1092,0,1,3,4,3,2
1093,0,2,1,2,0,1
1094,0,1,2,4,2,3
1095,0,2,2,4,1,2
1096,0,4,3,1,0,2
1097,0,1,1,3,2,2
1098,0,1,2,4,1,0
1099,0,3,3,2,1,2
1100,0,2,2,3,1,1
1101,0,4,3,1,0,2
1102,0,4,1,3,3,1
1103,0,2,3,1,0,2
1104,0,1,3,4,2,2
1105,1,1,1,3,1,1
1106,0,1,2,4,3,2
1107,0,3,3,4,3,3
1108,1,3,2,2,0,1
1109,0,0,1,4,2,0
1110,0,2,3,4,1,2
1111,0,3,3,4,2,2
1112,0,2,2,4,2,0
1113,0,2,2,1,0,1
1114,0,2,3,4,1,0
1115,0,2,1,2,1,0
1116,0,1,2,4,3,1
1117,0,1,1,4,1,0
1118,0,2,2,1,0,1
1119,0,1,1,4,2,1
1120,0,2,2,3,1,0
1121,1,1,1,2,1,1
1122,0,3,2,1,1,1
1123,0,3,3,3,3,2
1124,0,3,2,4,4,2
1125,0,1,2,4,2,1
1126,0,3,3,4,3,2
1127,0,3,2,4,3,2
1128,1,2,3,4,3,2
1129,0,1,1,3,1,2
1130,0,2,2,4,3,1
1131,0,1,2,3,2,3
1132,0,1,3,4,1,4
1133,0,1,3,4,1,1
1134,0,0,0,4,1,1
1135,0,3,2,4,3,1
1136,0,1,2,4,2,1
1137,0,1,2,4,3,1
1138,0,2,3,4,2,2
1139,0,2,1,4,3,0
1140,0,1,3,4,2,3
1141,0,1,2,4,2,2
1142,0,2,2,2,1,2
1143,0,1,2,4,3,1
1144,0,2,2,3,2,1
1145,0,1,3,4,3,2
1146,0,0,1,4,3,2
1147,0,2,2,3,2,3
1148,0,0,1,4,3,1
1149,0,3,3,4,4,3
1150,0,0,1,3,2,1
1151,0,1,2,0,2,3
1152,0,2,3,4,3,2
1153,0,1,3,4,2,3
1154,0,1,3,4,2,2
1155,0,2,1,3,1,0
1156,0,3,2,1,0,2
1157,0,3,3,4,3,2
1158,0,1,3,4,2,3
1159,0,2,1,3,2,0
1160,0,2,2,4,3,0
1161,0,1,3,4,1,1
1162,0,2,3,3,1,1
1163,0,2,3,2,1,3
1164,0,0,2,4,4,0
1165,1,3,2,2,2,2
1166,0,2,1,2,0,1
1167,0,2,2,2,0,0
1168,0,3,2,3,3,2
1169,0,1,1,3,1,0
1170,0,1,1,4,2,0
1171,0,3,1,1,1,2
1172,0,2,1,1,0,1
1173,0,2,1,4,3,1
1174,0,4,3,1,0,2
1175,0,1,2,3,2,2
1176,1,2,2,4,2,2
1177,0,2,3,1,0,1
1178,0,2,1,3,1,0
1179,1,2,3,4,3,2
1180,0,2,3,1,0,2
1181,0,2,3,3,1,1
1182,0,2,3,4,3,2
1183,1,1,2,2,1,2
1184,0,3,2,4,3,2
1185,0,1,2,4,2,1
1186,1,2,3,4,2,1
1187,1,2,2,4,2,2
1188,0,0,1,4,2,1
1189,0,2,3,4,3,1
1190,0,2,2,4,1,2
1191,0,2,2,4,1,2
1192,0,2,2,1,0,1
1193,1,2,2,2,0,2
1194,0,2,1,3,1,1
1195,0,1,3,4,4,1
1196,0,3,1,2,0,1
1197,0,2,1,3,1,0
1198,0,2,2,2,1,2
1199,0,2,3,3,1,3
1200,0,1,3,4,3,1
1201,0,2,3,3,1,2
1202,1,2,2,4,3,2
1203,0,2,2,3,1,0
1204,0,3,3,3,3,0
1205,0,2,2,3,1,0
1206,0,1,1,2,1,1
1207,0,2,2,4,3,2
1208,0,1,3,4,3,1
1209,0,2,3,3,1,2
1210,0,2,2,4,1,1
1211,1,2,1,3,1,0
1212,0,2,2,2,1,1
1213,0,0,1,4,3,1
1214,1,3,2,1,0,3
1215,0,2,2,4,2,3
1216,0,0,1,3,2,0
1217,0,2,2,4,3,0
1218,0,2,2,4,1,1
1219,0,3,3,1,0,3
1220,1,2,1,3,1,0
1221,0,2,2,4,3,1
1222,0,1,2,4,4,2
1223,0,3,2,1,1,2
1224,0,1,2,4,0,0
1225,0,1,2,4,1,1
1226,0,0,1,4,2,1
1227,0,4,3,1,0,2
1228,0,2,1,3,1,0
1229,0,1,3,3,1,2
1230,0,1,2,4,2,2
1231,0,1,3,4,1,0
1232,1,2,2,4,3,1
1233,0,0,2,4,3,2
1234,0,2,2,3,1,2
1235,0,1,2,4,2,2
1236,0,3,2,1,1,1
1237,0,2,4,3,0,2
1238,0,2,1,1,0,1
1239,0,3,2,2,0,3
1240,0,1,1,4,3,1
1241,0,2,3,3,2,1
1242,0,1,2,4,1,1
1243,0,2,2,4,2,2
1244,0,3,2,1,0,3
1245,0,1,1,3,2,1
1246,0,2,3,4,2,1
1247,0,3,2,3,1,2
1248,0,1,3,4,3,2
1249,0,1,1,2,1,1
1250,0,3,2,1,0,2
1251,0,1,1,0,3,1
1252,0,0,1,4,3,1
1253,0,2,2,4,3,1
1254,0,2,2,2,1,1
1255,1,3,2,2,1,1
1256,0,3,3,3,1,0
1257,0,2,2,1,1,0
1258,0,1,2,4,1,1
1259,0,2,3,4,1,0
1260,0,3,1,2,0,2
1261,0,3,2,3,1,2
1262,0,1,1,1,1,0
1263,0,1,3,2,1,2
1264,0,1,2,4,2,2
1265,0,3,2,3,1,4
1266,1,2,3,4,3,1
1267,0,0,1,4,1,1
1268,0,2,3,2,0,1
1269,0,2,3,1,0,0
1270,0,1,3,4,1,3
1271,0,2,2,3,0,0
1272,0,3,3,3,1,1
1273,0,2,2,4,3,2
1274,1,1,4,4,2,4
1275,1,3,3,1,0,2
1276,0,2,2,3,1,1
1277,0,3,2,4,4,2
1278,0,3,3,2,2,3
1279,0,1,3,4,1,2
1280,0,3,3,4,4,2
1281,0,2,3,3,1,3
1282,0,1,2,4,3,0
1283,0,2,2,1,1,1
1284,0,2,1,2,1,1
1285,0,2,3,3,2,2
1286,0,1,1,4,2,1
1287,0,3,1,1,1,2
1288,0,2,2,1,0,0
1289,0,1,2,4,2,1
1290,0,2,2,4,3,2
1291,0,2,2,2,0,1
1292,0,1,2,3,1,1
1293,0,2,3,2,1,3
1294,1,2,3,4,2,0
1295,1,2,3,4,4,2
1296,1,2,1,2,0,1
1297,0,2,3,3,3,2
1298,0,1,1,1,1,1
1299,0,2,3,4,1,1
1300,0,2,2,2,1,2
1301,0,2,2,3,1,0
1302,0,1,2,4,1,2
1303,0,2,2,3,1,2
1304,0,1,1,2,1,0
1305,0,2,3,3,1,2
1306,0,3,2,4,3,2
1307,0,2,2,4,1,1
1308,0,2,3,2,1,2
1309,0,1,2,3,1,1
1310,0,3,3,1,0,2
1311,0,2,2,3,1,2
1312,1,2,3,1,0,1
1313,0,2,3,4,0,3
1314,0,2,1,1,1,0
1315,0,1,1,4,1,1
1316,0,3,3,3,3,3
1317,0,1,1,4,2,1
1318,1,2,2,4,2,2
1319,0,3,3,3,1,3
1320,0,1,2,4,2,1
1321,0,1,1,2,0,2
1322,0,2,3,4,1,2
1323,0,1,3,4,1,3
1324,0,2,2,4,3,1
1325,0,2,3,3,0,2
1326,0,2,3,2,1,3
1327,0,1,2,3,1,1
1328,0,1,2,4,3,2
1329,0,2,2,1,0,1
1330,0,2,2,3,1,1
1331,0,2,2,3,1,3
1332,1,1,3,4,2,1
1333,0,1,1,4,3,1
1334,0,2,2,0,2,0
1335,0,1,3,3,1,1
1336,0,1,2,4,3,1
1337,0,1,0,2,1,0
1338,0,1,2,4,2,3
1339,0,1,3,4,3,1
1340,0,1,3,3,2,3
1341,1,2,2,2,0,3
1342,0,3,2,1,0,2
1343,0,3,3,2,0,2
1344,0,1,2,2,1,1
1345,1,3,2,3,1,1
1346,1,3,2,1,0,3
1347,0,1,2,3,2,1
1348,0,2,2,4,3,1
1349,0,2,1,3,2,1
1350,0,3,2,4,2,2
1351,0,3,3,3,1,1
1352,0,2,2,4,3,2
1353,0,2,3,1,0,1
1354,0,1,2,4,1,3
1355,0,2,2,3,0,0
1356,0,2,3,4,3,1
1357,0,2,3,4,1,0
1358,1,1,2,4,3,1
1359,0,1,3,4,2,2
1360,0,3,2,3,0,2
1361,0,2,3,4,3,2
1362,0,2,1,3,3,0
1363,0,0,3,4,3,1
1364,0,0,1,3,2,1
1365,0,1,2,4,1,1
1366,0,3,2,1,0,2
1367,0,0,1,3,1,1
1368,0,2,2,3,1,2
1369,1,2,2,2,0,1
1370,0,2,2,4,2,1
1371,0,1,1,2,0,0
1372,0,1,2,4,3,3
1373,1,3,2,4,3,3
1374,0,2,3,1,0,1
1375,0,1,2,4,1,2
1376,0,1,2,4,1,1
1377,0,2,2,4,2,2
1378,0,2,2,3,2,1
1379,0,3,3,2,2,2
1380,0,1,2,4,1,2
1381,0,2,0,2,1,0
1382,0,1,2,4,3,2
1383,0,1,2,4,2,2
1384,0,2,1,2,1,1
1385,0,1,2,2,1,2
1386,0,1,1,3,1,0
1387,0,1,1,4,2,1
1388,0,1,3,4,2,1
1389,0,2,2,3,1,1
1390,0,1,2,3,1,2
1391,0,2,2,4,1,2
1392,0,1,3,4,2,1
1393,0,2,3,4,4,2
1394,0,2,1,3,1,1
1395,0,2,2,3,3,2
1396,0,1,1,3,2,2
1397,0,3,1,2,1,2
1398,0,2,3,4,4,1
1399,0,2,2,2,1,0
1400,0,1,3,4,1,1
1401,0,1,1,2,0,0
1402,1,2,1,3,2,2
1403,0,2,1,3,1,1
1404,1,2,2,2,1,1
1405,1,2,1,3,1,0
1406,0,1,3,4,2,3
1407,0,2,1,3,1,1
1408,0,1,0,3,1,0
1409,0,1,1,2,0,1
1410,0,4,3,1,0,4
1411,0,1,2,4,3,1
1412,0,2,3,4,2,1
1413,0,1,2,4,1,3
1414,0,4,2,1,0,3
1415,0,2,2,4,2,4
1416,1,1,3,3,1,2
1417,0,2,2,3,1,1
1418,0,3,3,3,0,1
1419,1,2,3,1,0,2
1420,0,2,3,4,1,2
1421,0,2,2,1,0,1
1422,0,2,2,4,2,0
1423,0,1,0,2,0,0
1424,0,2,1,3,1,1
1425,0,1,2,4,3,1
1426,0,3,3,1,0,3
1427,0,2,3,3,0,2
1428,0,1,3,4,2,2
1429,0,2,3,4,1,2
1430,0,2,2,2,1,3
1431,0,2,2,4,1,2
1432,0,1,3,4,2,2
1433,0,1,3,4,1,1
1434,0,1,1,3,1,0
1435,0,2,2,4,1,1
1436,0,2,3,4,2,1
1437,0,2,3,3,1,2
1438,0,2,2,4,2,2
1439,0,3,3,2,0,4
1440,1,1,3,4,1,0
1441,0,1,2,4,2,2
1442,0,1,2,0,1,3
1443,0,1,2,4,1,1
1444,0,1,1,4,1,0
1445,0,1,2,3,1,1
1446,0,2,2,2,0,1
1447,0,2,2,4,3,2
1448,0,1,2,4,1,2
1449,0,0,1,4,3,1
1450,0,2,2,3,1,1
1451,1,3,2,1,1,1
1452,0,2,2,4,3,2
1453,0,2,1,2,0,1
1454,0,2,2,4,2,1
1455,0,1,2,4,2,3
1456,0,3,2,2,1,2
1457,0,1,2,2,1,2
1458,0,1,3,4,3,2
1459,0,2,2,2,0,1
1460,1,2,2,3,1,2
1461,0,1,3,4,3,1
1462,0,1,2,4,3,2
1463,0,1,3,4,3,2
1464,1,1,1,4,1,1
1465,0,2,3,4,1,2
1466,0,3,1,3,3,1
1467,0,1,3,4,2,1
1468,0,3,3,4,3,1
1469,0,1,3,4,2,3
1470,0,3,3,2,1,2
1471,0,1,3,4,2,3
1472,0,2,1,1,0,0
1473,0,1,2,4,4,2
1474,0,1,1,3,1,0
1475,0,0,1,4,1,0
1476,0,1,3,4,4,2
1477,0,1,3,4,2,2
1478,0,3,2,1,0,1
1479,0,2,3,1,0,2
1480,0,2,2,4,1,2
1481,0,2,2,4,2,1
1482,0,2,3,4,2,3
1483,0,2,2,1,0,0
1484,0,3,2,3,1,2
1485,0,0,1,3,1,1
1486,0,3,2,1,1,4
1487,0,2,3,4,1,2
1488,1,2,3,4,3,2
1489,1,3,3,2,0,2
1490,0,2,2,4,2,3
1491,0,2,2,1,0,1
1492,0,2,2,4,2,0
1493,0,1,1,4,2,1
1494,0,2,3,4,3,2
1495,0,1,2,4,2,1
1496,1,2,2,4,2,2
1497,0,3,3,3,1,0
1498,0,3,2,1,1,3
1499,0,2,1,2,1,1
1500,0,1,1,4,3,1
1501,1,2,2,2,0,1
1502,1,2,1,3,1,1
1503,0,1,1,4,2,2
1504,0,2,3,4,4,2
1505,0,3,2,3,2,2
1506,0,4,3,2,0,1
1507,0,2,3,2,1,2
1508,0,1,2,4,2,1
1509,0,2,1,3,1,1
1510,0,3,1,1,0,1
1511,0,1,1,4,1,0
1512,0,2,2,4,3,1
1513,0,0,1,4,2,1
1514,0,3,1,2,2,2
1515,0,1,0,3,1,0
1516,0,1,2,4,2,3
1517,0,2,2,3,1,1
1518,0,1,2,4,3,1
1519,0,2,2,1,1,2
1520,0,2,3,4,3,2
1521,0,2,2,2,0,1
1522,0,1,2,4,2,1
1523,0,3,3,1,0,1
1524,0,2,1,2,1,1
1525,0,0,1,4,3,1
1526,0,2,2,4,2,1
1527,0,2,2,3,1,0
1528,0,1,1,2,1,1
1529,1,2,2,1,1,1
1530,0,2,1,1,0,0
1531,0,3,2,2,3,3
1532,0,1,2,2,1,2
1533,0,3,2,3,1,3
1534,0,1,1,4,3,1
1535,0,2,2,3,1,2
1536,0,2,3,4,2,3
1537,0,1,2,0,2,1
1538,0,2,2,2,1,2
1539,0,2,1,4,3,0
1540,0,2,3,4,2,3
1541,0,1,1,4,2,1
1542,1,3,3,1,1,3
1543,0,2,3,4,1,2
1544,0,2,1,2,1,1
1545,0,2,1,3,1,1
1546,0,4,4,2,0,4
1547,0,1,3,4,3,3
1548,0,2,2,4,1,2
1549,0,2,3,1,0,2
1550,0,2,2,4,1,2
1551,0,1,2,4,1,2
1552,0,2,2,4,3,2
1553,0,1,3,4,4,0
1554,0,2,2,1,0,2
1555,0,1,2,4,1,1
1556,0,3,3,2,0,4
1557,0,1,0,4,1,0
1558,0,1,3,3,1,1
1559,0,1,3,4,1,3
1560,0,3,3,4,2,2
1561,0,1,1,3,2,2
1562,0,2,1,4,3,1
1563,0,4,3,3,3,1
1564,0,1,2,4,3,1
1565,0,0,0,4,3,1
1566,0,1,3,3,1,1
1567,0,1,2,3,1,3
1568,0,3,3,2,0,2
1569,0,3,3,0,2,3
1570,0,2,3,4,1,2
1571,1,3,2,4,4,1
1572,0,1,3,4,2,2
1573,0,3,3,3,1,3
1574,0,2,3,3,0,1
1575,0,2,2,3,2,0
1576,0,2,1,0,1,1
1577,0,2,3,3,2,3
1578,0,3,3,2,1,3
1579,1,3,2,2,2,3
1580,0,2,2,3,3,2
1581,0,2,2,1,1,2
1582,0,1,0,2,1,0
1583,0,4,2,2,1,3
1584,0,3,2,0,0,1
1585,0,2,3,3,0,2
1586,0,1,3,4,2,2
1587,0,2,1,3,2,1
1588,0,2,2,3,1,2
1589,0,1,1,2,1,1
1590,0,1,2,4,3,2
1591,0,4,3,2,0,3
1592,0,1,3,4,2,2
1593,0,1,3,2,0,2
1594,0,2,3,4,4,2
1595,0,1,2,3,3,2
1596,0,4,2,1,0,1
1597,0,1,3,4,2,1
1598,0,1,1,4,2,0
1599,0,2,2,4,1,3
1600,1,3,3,1,0,4
1601,0,0,1,3,1,1
1602,0,1,2,3,1,1
1603,0,1,2,4,3,2
1604,1,1,2,4,2,2
1605,0,2,3,2,1,2
1606,0,2,2,4,2,3
1607,1,2,3,3,1,2
1608,0,3,3,4,3,1
1609,0,3,2,4,4,2
1610,0,1,1,4,4,0
1611,0,1,1,4,2,0
1612,0,2,3,2,0,1
1613,0,1,2,4,1,0
1614,0,2,2,4,2,2
1615,1,3,2,2,0,1
1616,0,2,1,3,1,1
1617,1,3,3,3,1,1
1618,0,1,2,4,1,1
1619,0,3,2,1,0,4
1620,0,2,3,1,0,2
1621,0,1,1,4,2,2
1622,0,1,3,4,1,2
1623,0,2,1,4,3,0
1624,0,1,2,3,1,2
1625,0,2,3,3,2,3
1626,0,1,1,3,2,1
1627,0,2,3,1,0,1
1628,0,1,3,2,1,2
1629,0,1,1,4,2,1
1630,1,2,3,4,2,3
1631,0,2,1,3,1,1
1632,0,2,2,1,0,1
1633,0,1,2,4,2,1
1634,0,2,2,4,2,0
1635,0,1,2,3,1,2
1636,0,1,1,4,3,1
1637,1,3,3,4,3,2
1638,1,3,3,2,0,4
1639,0,2,3,3,1,2
1640,0,2,1,2,0,0
1641,0,1,1,4,3,1
1642,0,0,1,4,1,1
1643,0,1,2,4,3,2
1644,0,2,2,1,0,0
1645,0,1,2,4,1,1
1646,0,2,2,3,1,2
1647,1,2,2,2,1,1
1648,0,2,2,4,3,1
1649,0,4,2,3,1,3
1650,0,1,3,4,3,2
1651,1,2,3,3,0,3
1652,0,2,2,3,1,0
1653,1,2,2,2,0,1
1654,1,4,2,0,0,2
1655,0,2,2,4,1,1
1656,0,3,2,3,2,2
1657,0,2,3,3,2,2
1658,0,2,3,4,2,1
1659,1,2,2,4,2,1
1660,1,4,2,1,0,2
1661,0,1,3,4,1,1
1662,0,1,2,4,1,1
1663,0,2,3,3,0,1
1664,0,0,1,4,3,0
1665,0,1,3,4,3,3
1666,0,2,2,3,0,2
1667,0,2,2,2,1,1
1668,0,3,2,3,2,0
1669,1,1,2,4,1,1
1670,0,2,1,3,1,1
1671,0,2,2,3,1,2
1672,0,3,2,3,2,1
1673,0,1,2,4,3,2
1674,0,1,1,4,1,1
1675,0,1,2,4,3,1
1676,0,2,3,3,1,1
1677,0,1,1,3,1,0
1678,1,3,3,3,1,3
1679,1,2,2,2,0,0
1680,0,2,1,4,4,1
1681,0,2,1,4,1,1
1682,0,3,1,2,1,1
1683,0,2,2,4,4,2
1684,0,3,3,1,1,4
1685,0,2,2,3,1,2
1686,1,4,3,2,0,3
1687,1,3,2,1,0,3
1688,1,3,1,3,2,1
1689,0,1,2,4,2,1
1690,0,0,3,4,2,1
1691,1,3,2,1,0,2
1692,1,3,2,2,1,1
1693,0,2,3,4,3,3
1694,0,2,2,2,1,2
1695,0,2,2,3,1,1
1696,0,1,1,4,2,0
1697,0,1,2,4,1,0
1698,1,3,3,4,1,0
1699,0,2,3,4,3,2
1700,0,2,3,4,1,0
1701,1,2,2,4,3,2
1702,0,2,0,1,1,1
1703,0,3,3,4,2,1
1704,0,2,1,2,1,1
1705,0,3,2,4,3,1
1706,0,2,2,2,1,2
1707,0,1,1,2,1,1
1708,0,2,3,3,1,2
1709,0,2,1,4,4,0
1710,0,2,3,1,0,2
1711,1,1,2,4,1,1
1712,0,2,2,2,1,1
1713,0,2,3,4,1,2
1714,0,1,2,4,3,2
1715,0,0,4,4,3,1
1716,0,3,3,4,4,2
1717,1,3,2,1,0,3
1718,0,2,3,4,3,3
1719,0,2,2,4,4,1
1720,0,4,3,1,0,3
1721,1,2,3,3,0,1
1722,1,3,1,3,2,1
1723,0,0,1,4,3,1
1724,0,1,1,3,2,1
1725,0,2,2,1,1,0
1726,0,2,1,4,2,4
1727,0,1,3,4,2,3
1728,0,1,3,3,1,1
1729,0,3,3,4,4,2
1730,0,1,1,4,0,0
1731,0,4,2,0,1,2
1732,1,2,1,1,0,1
1733,0,2,3,3,1,2
1734,0,2,3,4,2,2
1735,1,2,3,4,1,1
1736,0,1,3,4,1,3
1737,0,3,3,4,4,3
1738,0,2,2,4,3,1
1739,0,2,1,1,1,1
1740,0,1,2,4,3,1
1741,1,1,1,4,1,1
1742,0,3,3,2,0,2
1743,0,2,0,2,1,2
1744,0,2,2,4,2,2
1745,0,1,2,4,3,1
1746,1,3,2,3,1,1
1747,0,1,2,4,2,1
1748,0,2,3,4,2,1
1749,0,3,3,4,3,2
1750,1,3,2,2,3,2
1751,0,1,2,4,3,1
1752,0,4,3,3,1,3
1753,0,3,2,4,1,3
1754,0,3,1,2,0,1
1755,1,2,2,3,1,2
1756,0,2,1,3,1,1
1757,0,3,3,4,2,4
1758,0,4,3,3,1,1
1759,0,1,2,3,1,2
1760,0,4,2,1,0,1
1761,0,0,1,3,1,1
1762,1,4,3,2,0,4
1763,0,3,2,1,1,3
1764,0,2,1,4,3,1
1765,0,2,3,4,4,2
1766,0,2,2,4,3,1
1767,0,1,3,4,2,1
1768,1,2,0,2,1,1
1769,0,3,3,2,1,2
1770,0,2,3,4,2,1
1771,1,1,3,2,0,2
1772,1,3,3,2,0,4
1773,0,1,1,3,3,0
1774,0,2,2,4,2,2
1775,0,3,2,3,0,2
1776,0,1,1,3,1,0
1777,1,2,2,4,3,2
1778,1,3,2,2,1,2
1779,0,1,2,2,1,2
1780,0,4,2,2,0,3
1781,0,1,2,4,2,0
1782,0,2,1,2,1,1
1783,0,2,2,0,3,0
1784,0,3,3,2,1,1
1785,0,2,3,1,0,1
1786,0,1,2,4,1,1
1787,0,3,3,4,4,3
1788,0,1,3,4,2,1
1789,1,2,2,3,1,3
1790,0,2,2,1,0,1
1791,0,2,3,4,1,1
1792,0,2,2,2,0,1
1793,0,3,2,2,0,2
1794,0,2,2,1,1,2
1795,0,2,2,4,2,2
1796,0,1,0,2,1,0
1797,0,3,1,4,3,1
1798,0,3,2,2,2,3
1799,0,2,1,1,0,1
1800,0,2,2,3,1,2
1801,0,1,1,2,1,1
1802,0,2,3,4,1,0
1803,0,2,2,4,2,0
1804,0,3,2,2,1,3
1805,0,3,1,1,0,1
1806,0,3,3,4,3,2
1807,0,2,3,3,0,0
1808,0,2,2,3,0,1
1809,0,3,3,4,4,2
1810,0,1,3,4,1,3
1811,0,2,1,4,2,2
1812,0,2,2,4,2,1
1813,0,1,2,4,2,1
1814,1,1,0,2,1,0
1815,0,2,3,3,0,2
1816,0,2,3,2,1,3
1817,0,2,1,3,1,0
1818,0,1,2,4,2,3
1819,0,2,2,4,4,1
1820,0,2,1,2,1,2
1821,0,2,1,4,2,0
1822,0,2,1,4,3,2
1823,0,0,1,3,1,1
1824,0,1,2,4,4,0
1825,0,4,1,1,0,1
1826,0,2,1,2,0,1
1827,0,2,2,4,1,1
1828,0,3,3,4,1,0
1829,0,3,3,1,0,2
1830,0,1,2,4,2,2
1831,0,1,2,4,3,1
1832,0,2,1,2,1,2
1833,0,1,2,4,2,3
1834,1,3,3,4,4,3
1835,1,2,2,3,1,2
1836,0,2,3,4,4,2
1837,0,2,3,3,0,0
1838,0,2,1,4,3,1
1839,0,3,1,1,0,2
1840,0,1,3,4,3,3
1841,0,2,3,3,2,2
1842,0,2,2,4,2,3
1843,0,0,1,4,2,0
1844,0,3,2,2,0,1
1845,0,2,2,1,0,1
1846,0,1,3,4,2,1
1847,0,2,3,2,0,1
1848,0,1,3,4,2,1
1849,0,2,2,1,0,1
1850,0,2,2,3,1,2
1851,0,1,3,3,1,3
1852,0,1,3,4,2,2
1853,0,2,2,4,2,2
1854,0,4,3,2,1,1
1855,0,2,0,1,1,1
1856,0,2,2,4,1,2
1857,0,4,2,1,1,3
1858,0,2,2,4,1,2
1859,0,2,3,4,1,2
1860,0,3,2,1,0,2
1861,0,0,1,4,3,1
1862,0,3,3,1,0,3
1863,0,1,3,4,3,2
1864,0,1,1,3,2,1
1865,0,3,3,1,1,1
1866,1,3,2,2,1,1
1867,0,2,3,4,2,2
1868,0,1,2,4,1,1
1869,0,1,2,4,3,3
1870,0,2,3,0,1,1
1871,0,2,3,4,1,2
1872,0,4,3,2,2,3
1873,0,1,1,4,3,1
1874,0,4,3,2,1,4
1875,0,1,2,4,1,3
1876,0,1,0,2,1,1
1877,0,2,3,4,2,2
1878,0,4,4,2,0,1
1879,0,2,3,4,2,1
1880,1,3,3,1,0,2
1881,1,2,1,1,0,2
1882,0,2,1,3,1,0
1883,0,1,2,4,2,3
1884,0,3,1,1,0,1
1885,0,3,3,2,1,2
1886,0,2,2,4,3,2
1887,1,1,2,4,1,2
1888,0,0,1,4,3,1
1889,0,2,2,4,3,2
1890,0,2,2,3,1,1
1891,0,0,1,3,2,1
1892,0,1,1,3,2,2
1893,1,2,1,3,1,1
1894,0,3,3,3,1,3
1895,1,1,2,4,2,2
1896,1,2,2,3,0,1
1897,0,1,1,3,1,1
1898,0,2,2,2,1,0
1899,0,1,2,4,3,3
1900,0,2,3,4,2,2
1901,1,2,1,1,0,0
1902,1,2,2,1,0,1
1903,1,4,3,3,1,1
1904,0,2,2,3,0,1
1905,0,2,2,4,2,2
1906,0,2,2,4,2,1
1907,0,0,1,3,2,0
1908,0,3,2,2,1,2
1909,1,3,2,4,3,2
1910,0,2,1,4,0,1
1911,1,1,3,3,1,1
1912,0,1,1,4,3,1
1913,0,3,2,1,0,2
1914,0,2,3,4,1,2
1915,0,1,2,4,2,2
1916,0,2,3,4,3,2
1917,1,2,3,3,1,2
1918,1,1,3,4,2,2
1919,0,1,3,4,3,2
1920,0,3,3,2,0,3
1921,0,3,1,1,0,1
1922,0,1,3,4,1,2
